id,xxx,gene
1,XXX,mut5_100
10,XXX,mut35_100
100,XXX,mut24_93
1000,XXX,mut44_91
10000,XXX,mut16_89
100000,XXX,mut32_86
1000000,XXX,mut17_71
10000000,XXX,mut40_60
100000000,XXX,mut1_56
1000000000,XXX,mut13_56
10000000000,XXX,mut43_49
100000000000,XXX,mut6_27
1000000000000,XXX,mut10_26
10000000000000,XXX,mut19_16
100000000000000,XXX,mut42_16
1000000000000000,XXX,mut34_3
1000001,XXX,mut4_74
10000010,XXX,mut11_73
100000100,XXX,mut12_73
1000001000,XXX,mut28_73
10000010000,XXX,mut30_73
100000100000,XXX,mut41_73
1000001000000,XXX,mut17_71
10000010000000,XXX,mut13_56
100000100000000,XXX,mut14_49
1000001000000000,XXX,mut15_49
10000010000000000,XXX,mut26_49
100000100000000000,XXX,mut9_39
1000001000000000000,XXX,mut7_29
10000010000000000000,XXX,mut2_28
100000100000000000000,XXX,mut18_16
1000001000000000000000,XXX,mut36_16
10000010000001,XXX,mut40_60
100000100000010,XXX,mut1_56
1000001000000100,XXX,mut13_56
10000010000001000,XXX,mut14_49
100000100000010000,XXX,mut15_49
1000001000000100000,XXX,mut26_49
10000010000001000000,XXX,mut43_49
100000100000010000000,XXX,mut9_39
1000001000000100000000,XXX,mut7_29
10000010000001000000000,XXX,mut2_28
10000010000001001,XXX,mut9_39
100000100000010010,XXX,mut3_13
1000001000000100100,XXX,mut23_12
100000100000010011,XXX,mut7_29
1000001000000100110,XXX,mut23_12
10000010000001001100,XXX,mut8_11
100000100000010011000,XXX,mut25_11
1000001000000100110000,XXX,mut31_11
100000100000011,XXX,mut13_56
1000001000000110,XXX,mut14_49
10000010000001100,XXX,mut15_49
100000100000011000,XXX,mut26_49
1000001000000110000,XXX,mut43_49
10000010000001100000,XXX,mut9_39
100000100000011000000,XXX,mut7_29
1000001000000110000000,XXX,mut2_28
10000010000001100000000,XXX,mut22_9
1000002,XXX,mut30_73
10000020,XXX,mut17_71
100000200,XXX,mut40_60
1000002000,XXX,mut1_56
10000020000,XXX,mut13_56
100000200000,XXX,mut43_49
1000002000000,XXX,mut6_27
10000020000000,XXX,mut10_26
100000200000000,XXX,mut19_16
1000002000000000,XXX,mut42_16
10000020000000000,XXX,mut20_9
100000200000000000,XXX,mut37_9
1000002000000000000,XXX,mut38_6
10000020000000000000,XXX,mut27_5
10001,XXX,mut30_73
100010,XXX,mut17_71
1000100,XXX,mut40_60
10001000,XXX,mut1_56
100010000,XXX,mut13_56
1000100000,XXX,mut43_49
10001000000,XXX,mut6_27
100010000000,XXX,mut10_26
1000100000000,XXX,mut21_9
10002,XXX,mut4_74
100020,XXX,mut30_73
1000200,XXX,mut17_71
10002000,XXX,mut40_60
100020000,XXX,mut1_56
1000200000,XXX,mut13_56
10002000000,XXX,mut9_39
100020000000,XXX,mut7_29
1000200000000,XXX,mut6_27
10002000000000,XXX,mut10_26
100020000000000,XXX,mut29_2
1000200000000000,XXX,mut33_2
10002000000000000,XXX,mut39_1
