id,xxx,gene
1,XXX,mut17_100
10,XXX,mut31_100
100,XXX,mut37_100
1000,XXX,mut38_100
10000,XXX,mut9_99
100000,XXX,mut26_93
1000000,XXX,mut30_93
10000000,XXX,mut15_92
100000000,XXX,mut42_89
1000000000,XXX,mut11_50
10000000000,XXX,mut43_49
100000000000,XXX,mut48_46
1000000000000,XXX,mut4_15
10000000000000,XXX,mut6_15
100000000000000,XXX,mut21_15
1000000000000000,XXX,mut39_15
1000000001,XXX,mut2_52
10000000010,XXX,mut3_51
100000000100,XXX,mut22_50
1000000001000,XXX,mut48_46
10000000010000,XXX,mut10_40
100000000100000,XXX,mut24_40
1000000001000000,XXX,mut33_40
10000000010000000,XXX,mut44_26
100000000100000000,XXX,mut29_24
1000000001000000000,XXX,mut19_20
10000000010000000000,XXX,mut27_20
100000000100000000000,XXX,mut47_20
1000000001000000000000,XXX,mut40_11
10000000010000000000000,XXX,mut41_11
100000000100000000000000,XXX,mut46_11
1000000001001,XXX,mut10_40
10000000010010,XXX,mut24_40
100000000100100,XXX,mut33_40
1000000001001000,XXX,mut8_37
10000000010010000,XXX,mut44_26
100000000100100000,XXX,mut29_24
1000000001001000000,XXX,mut19_20
10000000010010000000,XXX,mut27_20
100000000100100000000,XXX,mut47_20
100000000101,XXX,mut11_50
1000000001010,XXX,mut22_50
10000000010100,XXX,mut48_46
100000000101000,XXX,mut10_40
1000000001010000,XXX,mut24_40
10000000010100000,XXX,mut33_40
100000000101000000,XXX,mut8_37
1000000001010000000,XXX,mut44_26
10000000010100000000,XXX,mut29_24
100000000101000000000,XXX,mut5_20
10000000011,XXX,mut11_50
100000000110,XXX,mut43_49
1000000001100,XXX,mut48_46
10000000011000,XXX,mut8_37
100000000110000,XXX,mut34_6
1000000001100000,XXX,mut35_6
1000000002,XXX,mut3_51
10000000020,XXX,mut11_50
100000000200,XXX,mut22_50
1000000002000,XXX,mut43_49
10000000020000,XXX,mut1_16
100000000200000,XXX,mut7_16
100000001,XXX,mut11_50
1000000010,XXX,mut22_50
10000000100,XXX,mut48_46
100000001000,XXX,mut8_37
1000000010000,XXX,mut44_26
10000000100000,XXX,mut5_20
100000001000000,XXX,mut13_11
1000000010000000,XXX,mut23_11
10000000100000000,XXX,mut14_10
100000001000000000,XXX,mut28_10
1000000010000000000,XXX,mut36_10
10000000100000000000,XXX,mut18_2
100000001000000000000,XXX,mut45_1
1000000011,XXX,mut48_46
10000000110,XXX,mut8_37
100000001100,XXX,mut44_26
1000000011000,XXX,mut5_20
10000000110000,XXX,mut13_11
100000001100000,XXX,mut23_11
1000000011000000,XXX,mut14_10
10000000110000000,XXX,mut28_10
100000001100000000,XXX,mut36_10
1000000011000000000,XXX,mut20_9
10000001,XXX,mut11_50
100000010,XXX,mut48_46
1000000100,XXX,mut8_37
10000001000,XXX,mut44_26
100000010000,XXX,mut5_20
1000000100000,XXX,mut13_11
10000001000000,XXX,mut23_11
100000010000000,XXX,mut14_10
1000000100000000,XXX,mut28_10
10000001000000000,XXX,mut36_10
100000010000000000,XXX,mut20_9
1000000100000000000,XXX,mut12_6
10000001000000000000,XXX,mut25_6
100000010000000000000,XXX,mut32_5
1000001,XXX,mut15_92
10000010,XXX,mut42_89
100000100,XXX,mut2_52
1000001000,XXX,mut3_51
10000010000,XXX,mut11_50
100000100000,XXX,mut22_50
1000001000000,XXX,mut48_46
10000010000000,XXX,mut10_40
100000100000000,XXX,mut24_40
1000001000000000,XXX,mut33_40
10000010000000000,XXX,mut8_37
100000100000000000,XXX,mut44_26
1000001000000000000,XXX,mut29_24
10000010000000000000,XXX,mut16_7
