id,xxx,gene
1,XXX,mut2_100
10,XXX,mut10_100
100,XXX,mut21_94
1000,XXX,mut28_94
10000,XXX,mut44_94
100000,XXX,mut38_88
1000000,XXX,mut40_88
10000000,XXX,mut12_82
100000000,XXX,mut41_82
1000000000,XXX,mut35_54
10000000000,XXX,mut14_41
100000000000,XXX,mut29_37
1000000000000,XXX,mut27_24
10000000000000,XXX,mut42_23
100000000000000,XXX,mut36_18
1000000000000000,XXX,mut45_18
10000000000000000,XXX,mut17_16
100000000000000000,XXX,mut25_16
1000000000000000000,XXX,mut26_16
10000000000000000000,XXX,mut34_16
100000000000000000000,XXX,mut3_13
1000000000000000000000,XXX,mut9_13
10000000000000000000000,XXX,mut11_13
100000000000000000000000,XXX,mut30_13
1000000000000000000000000,XXX,mut15_6
10000000000000000000000000,XXX,mut16_6
100000000000000000001,XXX,mut8_4
1000000000000000000010,XXX,mut18_4
1000000001,XXX,mut7_76
10000000010,XXX,mut4_55
100000000100,XXX,mut35_54
1000000001000,XXX,mut5_51
10000000010000,XXX,mut14_41
100000000100000,XXX,mut39_16
100000000100001,XXX,mut13_38
1000000001000010,XXX,mut22_38
10000000010000100,XXX,mut43_38
10000000010001,XXX,mut13_38
100000000100010,XXX,mut22_38
1000000001000100,XXX,mut43_38
10000000010001000,XXX,mut20_15
100000000100010000,XXX,mut32_15
1000000001001,XXX,mut14_41
10000000010010,XXX,mut13_38
100000000100100,XXX,mut22_38
1000000001001000,XXX,mut43_38
10000000010010000,XXX,mut46_11
10000000011,XXX,mut35_54
100000000110,XXX,mut14_41
1000000001100,XXX,mut29_37
10000000011000,XXX,mut27_24
100000000110000,XXX,mut42_23
1000000001100000,XXX,mut36_18
10000000011000000,XXX,mut45_18
100000000110000000,XXX,mut17_16
1000000001100000000,XXX,mut25_16
10000000011000000000,XXX,mut26_16
100000000110000000000,XXX,mut34_16
1000000001100000000000,XXX,mut3_13
10000000011000000000000,XXX,mut9_13
100000000110000000000000,XXX,mut11_13
1000000001100000000000000,XXX,mut30_13
10000000011000000000000000,XXX,mut19_7
10000000012,XXX,mut5_51
100000000120,XXX,mut14_41
1000000001200,XXX,mut29_37
10000000012000,XXX,mut1_9
100000000120000,XXX,mut24_9
10000001,XXX,mut7_76
100000010,XXX,mut5_51
1000000100,XXX,mut29_37
10000001000,XXX,mut27_24
100000010000,XXX,mut42_23
1000000100000,XXX,mut6_12
10000001000000,XXX,mut31_12
100000010000000,XXX,mut33_12
1000000100000000,XXX,mut47_12
10000001000000000,XXX,mut23_6
100000010000000000,XXX,mut37_6
