id,xxx,gene
1,XXX,mut8_93
10,XXX,mut6_75
100,XXX,mut4_70
1000,XXX,mut33_69
10000,XXX,mut11_49
100000,XXX,mut17_38
1000000,XXX,mut18_38
10000000,XXX,mut20_38
100000000,XXX,mut32_38
1000000000,XXX,mut39_38
10000000000,XXX,mut28_22
100000000000,XXX,mut37_22
1000000000000,XXX,mut16_7
10000000000000,XXX,mut15_2
100001,XXX,mut13_47
1000010,XXX,mut17_38
10000100,XXX,mut18_38
100001000,XXX,mut20_38
1000010000,XXX,mut32_38
10000100000,XXX,mut39_38
100001000000,XXX,mut27_7
100001000001,XXX,mut5_2
1000010000010,XXX,mut22_1
10001,XXX,mut21_67
100010,XXX,mut34_67
1000100,XXX,mut11_49
10001000,XXX,mut17_38
100010000,XXX,mut18_38
1000100000,XXX,mut20_38
10001000000,XXX,mut32_38
100010000000,XXX,mut39_38
1000100000000,XXX,mut27_7
10001000000000,XXX,mut29_7
100010000000000,XXX,mut31_5
1000100000000000,XXX,mut36_4
1000101,XXX,mut7_62
10001010,XXX,mut10_62
100010100,XXX,mut12_62
1000101000,XXX,mut14_62
10001010000,XXX,mut19_62
100010100000,XXX,mut13_47
1000101000000,XXX,mut1_37
10001010000000,XXX,mut24_37
100010100000000,XXX,mut35_20
1000101000000000,XXX,mut2_14
10001010000001,XXX,mut3_18
100010100000010,XXX,mut26_18
1000101000000100,XXX,mut30_18
10001010000001000,XXX,mut9_9
100010100001,XXX,mut11_49
1000101000010,XXX,mut13_47
10001010000100,XXX,mut1_37
100010100001000,XXX,mut24_37
1000101000010000,XXX,mut35_20
10001010000100000,XXX,mut2_14
100010100001000000,XXX,mut38_9
1001,XXX,mut21_67
10010,XXX,mut34_67
100100,XXX,mut7_62
1001000,XXX,mut10_62
10010000,XXX,mut12_62
100100000,XXX,mut14_62
1001000000,XXX,mut19_62
10010000000,XXX,mut11_49
100100000000,XXX,mut13_47
1001000000000,XXX,mut24_37
10010000000000,XXX,mut25_11
100100000000000,XXX,mut23_10
