id,xxx,gene
1,XXX,mut1_100
10,XXX,mut3_100
100,XXX,mut12_100
1000,XXX,mut27_100
10000,XXX,mut30_99
100000,XXX,mut31_99
1000000,XXX,mut38_99
10000000,XXX,mut41_99
100000000,XXX,mut42_97
1000000000,XXX,mut22_96
10000000000,XXX,mut19_95
100000000000,XXX,mut46_94
1000000000000,XXX,mut25_70
10000000000000,XXX,mut15_60
100000000000000,XXX,mut4_46
1000000000000000,XXX,mut35_46
10000000000000000,XXX,mut23_45
100000000000000000,XXX,mut28_45
1000000000000000000,XXX,mut33_45
10000000000000000000,XXX,mut24_33
100000000000000000000,XXX,mut29_27
1000000000000000000000,XXX,mut5_20
10000000000000000000000,XXX,mut44_20
100000000000000000000000,XXX,mut16_9
1000000000000000000000000,XXX,mut36_9
100000000000000000000001,XXX,mut20_11
1000000000000000000000010,XXX,mut39_11
10000000000000000000000100,XXX,mut45_11
1000000000000000000001,XXX,mut2_17
100000000000000000001,XXX,mut2_17
10000000000000000001,XXX,mut32_27
100000000000000000010,XXX,mut2_17
1000000000000000000100,XXX,mut14_13
100000000000001,XXX,mut8_49
1000000000000010,XXX,mut43_49
10000000000000100,XXX,mut47_49
100000000000001000,XXX,mut6_38
1000000000000010000,XXX,mut32_27
10000000000001,XXX,mut8_49
100000000000010,XXX,mut43_49
1000000000000100,XXX,mut47_49
10000000000001000,XXX,mut6_38
100000000000010000,XXX,mut7_31
10000000001,XXX,mut25_70
100000000010,XXX,mut15_60
1000000000100,XXX,mut6_38
10000000001000,XXX,mut32_27
100000000010000,XXX,mut2_17
1000000000100000,XXX,mut10_6
10000000001000000,XXX,mut11_6
100000000010000000,XXX,mut17_6
1000000000100000000,XXX,mut37_6
10000000001000000000,XXX,mut40_6
100000000010000000000,XXX,mut21_5
1000000000100000000000,XXX,mut13_4
10000000001000000000000,XXX,mut18_4
100000000010000000000000,XXX,mut9_3
1000000000100000000000000,XXX,mut26_3
