id,xxx,gene
1,XXX,A_100
10,XXX,C_44
100,XXX,G_22
1000,XXX,N_12
10000,XXX,AB_11
100000,XXX,AU_3
1000000,XXX,BR_2
10000000,XXX,DA_1
1000001,XXX,BS_1
100001,XXX,AT_8
1000010,XXX,BQ_2
10000100,XXX,CX_1
10000101,XXX,CY_1
1000011,XXX,BP_6
10000110,XXX,CW_1
10000111,XXX,CV_5
100001110,XXX,DX_4
1000011100,XXX,EX_3
10000111000,XXX,FS_1
1001,XXX,O_10
10010,XXX,AD_9
100100,XXX,AW_2
1001000,XXX,BV_1
100101,XXX,AV_7
1001010,XXX,BU_1
101,XXX,F_22
1010,XXX,L_15
10100,XXX,X_13
101000,XXX,AL_10
1010000,XXX,BH_9
10100000,XXX,CQ_2
101000000,XXX,DV_1
10100001,XXX,CP_7
101000010,XXX,DT_5
1010000100,XXX,EU_1
1010000101,XXX,ET_4
10100001010,XXX,FP_3
101000010100,XXX,GG_1
101000011,XXX,DU_2
1010000110,XXX,EW_1
1010000111,XXX,EV_1
10101,XXX,Y_2
101010,XXX,AO_1
1011,XXX,M_7
10110,XXX,AA_3
101100,XXX,AS_1
11,XXX,B_56
110,XXX,D_52
1100,XXX,H_42
11000,XXX,P_36
110000,XXX,AG_17
1100000,XXX,BA_4
11000000,XXX,CD_3
110000000,XXX,DN_2
1100000000,XXX,EP_1
11000001,XXX,CE_1
1100001,XXX,AZ_13
11000010,XXX,CB_11
110000100,XXX,DJ_8
1100001000,XXX,EL_5
11000010000,XXX,FK_2
110000100000,XXX,GC_1
110000100001,XXX,GB_1
1100001001,XXX,EM_3
11000010010,XXX,FL_2
110000100100,XXX,GD_1
110000101,XXX,DK_3
1100001010,XXX,EO_1
11000011,XXX,CC_2
110000110,XXX,DM_1
110001,XXX,AF_19
1100010,XXX,AX_11
11000100,XXX,BX_10
110001000,XXX,DD_9
1100010000,XXX,ED_6
11000100000,XXX,FE_2
110001000000,XXX,FW_1
11000100001,XXX,FD_4
110001000010,XXX,FU_1
110001000011,XXX,FT_3
1100010000110,XXX,GJ_2
11000100001100,XXX,GQ_1
1100010001,XXX,EE_3
11000100010,XXX,FG_1
11000100011,XXX,FF_2
110001000110,XXX,FX_1
11000101,XXX,BY_1
1100011,XXX,AY_8
11000110,XXX,BZ_5
110001100,XXX,DG_2
1100011000,XXX,EI_1
11001,XXX,Q_6
110010,XXX,AI_1
110011,XXX,AH_5
1100110,XXX,BB_3
11001100,XXX,CG_1
1101,XXX,I_10
11010,XXX,R_9
110100,XXX,AJ_6
1101000,XXX,BD_4
11010000,XXX,CJ_3
110100000,XXX,DS_1
11011,XXX,S_1
111,XXX,E_4
1110,XXX,J_2
11100,XXX,T_1
11101,XXX,U_1
