id,xxx,gene
1,XXX,A_100
10,XXX,B_58
100,XXX,D_54
1000,XXX,H_50
10000,XXX,Q_22
100000,XXX,AF_17
1000000,XXX,AX_16
10000000,XXX,BV_9
100000000,XXX,CV_6
1000000000,XXX,DY_2
10000000000,XXX,FA_1
1000000001,XXX,DX_4
10000000010,XXX,EX_3
100000000100,XXX,FU_1
100000000101,XXX,FT_2
1000000001010,XXX,GI_1
1000000001011,XXX,GH_1
100000001,XXX,CW_3
1000000010,XXX,EA_1
10000001,XXX,BW_7
100000010,XXX,CY_2
1000000100,XXX,EE_1
100000011,XXX,CX_5
1000000110,XXX,EB_4
10000001100,XXX,FE_1
100001,XXX,AG_5
1000010,XXX,AZ_4
10000100,XXX,BX_3
100001000,XXX,DA_1
1000011,XXX,BA_1
10001,XXX,P_28
100010,XXX,AD_17
1000100,XXX,AT_16
10001000,XXX,BP_15
100010000,XXX,CP_11
1000100000,XXX,DP_6
10001000000,XXX,EO_2
100010000000,XXX,FM_1
100010000001,XXX,FL_1
10001000001,XXX,EN_4
100010000010,XXX,FK_2
1000100000100,XXX,GC_1
1000101,XXX,AU_1
100011,XXX,AE_11
1000110,XXX,AW_3
10001100,XXX,BT_2
100011000,XXX,CT_1
100011001,XXX,CU_1
101,XXX,E_4
1010,XXX,K_2
10100,XXX,W_1
1011,XXX,J_2
10110,XXX,U_1
11,XXX,C_42
110,XXX,F_38
1100,XXX,L_26
11000,XXX,Y_6
110000,XXX,AL_5
1100000,XXX,BH_4
11000000,XXX,CH_2
110000000,XXX,DH_1
110000001,XXX,DI_1
11000001,XXX,CI_2
110000010,XXX,DJ_1
110001,XXX,AM_1
11001,XXX,X_20
110010,XXX,AJ_16
1100100,XXX,BD_12
11001000,XXX,BZ_10
110010000,XXX,DC_3
1100100000,XXX,EK_1
110010001,XXX,DB_7
1100100010,XXX,EH_6
11001000100,XXX,FF_5
110010001000,XXX,FY_2
1100100010000,XXX,GN_1
110010001001,XXX,FX_3
1100100010010,XXX,GL_2
11001000100100,XXX,GQ_1
11001000100101,XXX,GP_1
1100100011,XXX,EI_1
11001001,XXX,CA_2
110010010,XXX,DD_1
1100101,XXX,BE_4
11001010,XXX,CC_1
110011,XXX,AK_4
1100110,XXX,BG_2
11001100,XXX,CG_1
11001101,XXX,CF_1
1101,XXX,M_12
11010,XXX,AA_4
110100,XXX,AP_3
1101000,XXX,BO_1
11011,XXX,Z_8
110110,XXX,AN_6
1101100,XXX,BK_3
11011000,XXX,CL_2
110110000,XXX,DO_1
1101101,XXX,BJ_3
11011010,XXX,CJ_2
110110100,XXX,DL_1
11011011,XXX,CK_1
111,XXX,G_4
1110,XXX,N_3
11100,XXX,AC_1
