id,xxx,gene
1,XXX,A_100
10,XXX,B_93
100,XXX,D_75
1000,XXX,H_69
10000,XXX,N_66
100000,XXX,X_50
1000000,XXX,AN_26
10000000,XXX,BH_19
100000000,XXX,BZ_10
1000000000,XXX,CT_5
10000000000,XXX,DN_3
100000000000,XXX,EH_2
1000000000000,XXX,FM_1
100000000001,XXX,EI_1
1000000001,XXX,CU_5
10000000010,XXX,DQ_2
100000000100,XXX,EO_1
100000001,XXX,CA_9
1000000010,XXX,CW_4
10000000100,XXX,DT_2
100000001000,XXX,ET_1
10000000101,XXX,DU_2
100000001010,XXX,EW_1
1000000011,XXX,CV_5
10000000110,XXX,DR_3
100000001100,XXX,EP_2
1000000011000,XXX,FQ_1
1000000011001,XXX,FP_1
10000001,XXX,BI_7
100000010,XXX,CB_5
1000000100,XXX,CX_4
10000001000,XXX,DW_2
100000010000,XXX,EZ_1
100000011,XXX,CC_2
1000000110,XXX,DA_1
1000001,XXX,AO_24
10000010,XXX,BK_1
10000011,XXX,BJ_23
100000110,XXX,CE_3
1000001100,XXX,DE_1
100000111,XXX,CD_20
1000001110,XXX,DB_14
10000011100,XXX,DX_10
100000111000,XXX,FB_6
1000001110000,XXX,FR_5
10000011100000,XXX,GD_3
100000111000000,XXX,GJ_2
1000001110000000,XXX,GP_1
10000011100001,XXX,GE_2
100000111000010,XXX,GL_1
100000111001,XXX,FC_4
1000001110010,XXX,FU_1
1000001111,XXX,DC_6
10000011110,XXX,EA_2
100000111100,XXX,FH_1
10000011111,XXX,DZ_4
100000111110,XXX,FF_3
1000001111100,XXX,FZ_2
10000011111000,XXX,GI_1
10000011111001,XXX,GH_1
1000001111101,XXX,GA_1
100001,XXX,Y_16
1000010,XXX,AP_11
10000100,XXX,BL_8
100001000,XXX,CF_6
1000010000,XXX,DF_4
10000100000,XXX,ED_3
100001000000,XXX,FJ_2
1000010000000,XXX,GB_1
10000100001,XXX,EE_1
1000010001,XXX,DG_2
10000100010,XXX,EF_1
100001001,XXX,CG_2
1000010010,XXX,DI_1
10000101,XXX,BM_3
100001010,XXX,CH_2
1000010100,XXX,DK_1
1000011,XXX,AQ_5
10000110,XXX,BO_2
100001100,XXX,CM_1
1001,XXX,I_6
10010,XXX,P_4
100100,XXX,AB_3
1001000,XXX,AT_2
10010000,XXX,BP_1
100101,XXX,AC_1
10011,XXX,Q_2
100110,XXX,AE_1
101,XXX,E_18
1010,XXX,K_5
10100,XXX,U_1
10101,XXX,T_4
101010,XXX,AJ_3
1010100,XXX,BB_2
10101000,XXX,BY_1
101011,XXX,AK_1
1011,XXX,J_13
10110,XXX,R_8
101100,XXX,AF_6
1011000,XXX,AV_3
10110000,XXX,BR_2
101100000,XXX,CN_1
1011001,XXX,AW_3
10110010,XXX,BT_2
101100100,XXX,CQ_1
101101,XXX,AG_2
1011010,XXX,AX_1
10111,XXX,S_5
101110,XXX,AH_4
1011100,XXX,AZ_3
10111000,XXX,BV_2
101110000,XXX,CS_1
11,XXX,C_7
110,XXX,F_6
1100,XXX,L_5
11000,XXX,V_4
110000,XXX,AL_2
1100000,XXX,BD_1
