id,xxx,gene
1,XXX,A_100
10,XXX,B_60
100,XXX,E_7
1000,XXX,J_6
10000,XXX,U_2
100000,XXX,AK_1
10001,XXX,T_4
100010,XXX,AI_2
1000100,XXX,BK_1
101,XXX,D_53
1010,XXX,H_35
10100,XXX,Q_13
101000,XXX,AB_11
1010000,XXX,AV_6
10100000,XXX,CC_2
101000000,XXX,DS_1
10100001,XXX,CB_4
101000010,XXX,DQ_1
101000011,XXX,DP_3
1010000110,XXX,FH_2
10100001100,XXX,GK_1
10101,XXX,P_22
101010,XXX,AA_11
1010100,XXX,AU_3
10101000,XXX,BZ_2
101010000,XXX,DN_1
101010001,XXX,DO_1
1010101,XXX,AT_8
10101010,XXX,BX_6
101010100,XXX,DK_2
1010101000,XXX,FF_1
10101011,XXX,BY_2
101010110,XXX,DM_1
101011,XXX,Z_11
1010110,XXX,AR_6
10101100,XXX,BT_4
101011000,XXX,DC_2
1010110000,XXX,FA_1
101011001,XXX,DB_2
1010110010,XXX,EX_1
1010111,XXX,AS_5
10101110,XXX,BW_2
101011100,XXX,DH_1
10101111,XXX,BV_3
101011110,XXX,DF_2
1010111100,XXX,FC_1
1011,XXX,I_18
10110,XXX,S_7
101100,XXX,AG_3
1011000,XXX,BF_2
10110000,XXX,CO_1
10110001,XXX,CN_1
1011001,XXX,BG_1
101101,XXX,AF_4
1011010,XXX,BD_3
10110100,XXX,CM_1
10111,XXX,R_11
101110,XXX,AE_4
1011100,XXX,BB_3
10111000,XXX,CJ_2
101110000,XXX,EA_1
101110001,XXX,DZ_1
1011101,XXX,BC_1
101111,XXX,AD_7
1011110,XXX,AZ_4
10111100,XXX,CF_3
101111000,XXX,DV_2
1011110000,XXX,FO_1
11,XXX,C_40
110,XXX,F_38
1100,XXX,L_35
11000,XXX,V_23
110000,XXX,AL_13
1100000,XXX,BM_5
11000000,XXX,CS_2
110000000,XXX,EK_1
110000001,XXX,EJ_1
11000001,XXX,CR_3
110000010,XXX,EH_2
1100000100,XXX,FV_1
1100001,XXX,BL_8
11000010,XXX,CQ_4
110000100,XXX,EF_2
1100001000,XXX,FS_1
110001,XXX,AM_10
1100010,XXX,BN_8
11000100,XXX,CT_5
110001000,XXX,EM_2
1100010000,XXX,GA_1
110001001,XXX,EL_3
1100010010,XXX,FX_2
11000100100,XXX,GO_1
11000101,XXX,CU_3
110001010,XXX,EN_2
1100010100,XXX,GB_1
11001,XXX,W_12
110010,XXX,AN_10
1100100,XXX,BQ_5
11001000,XXX,DA_2
110010000,XXX,EW_1
110010001,XXX,EV_1
1100101,XXX,BP_5
11001010,XXX,CX_3
110010100,XXX,EQ_1
110010101,XXX,EP_2
1100101010,XXX,GE_1
1101,XXX,M_3
11010,XXX,X_2
110100,XXX,AQ_1
110101,XXX,AP_1
11011,XXX,Y_1
