id,xxx,gene
1,XXX,A_100
10,XXX,C_33
100,XXX,F_31
1000,XXX,M_14
10000,XXX,Z_9
100000,XXX,AQ_4
1000000,XXX,BL_3
10000000,XXX,CV_2
100000000,XXX,EC_1
100001,XXX,AP_5
1000010,XXX,BJ_3
10000100,XXX,CR_2
100001000,XXX,EA_1
10001,XXX,AA_5
100010,XXX,AR_4
1000100,XXX,BO_1
100011,XXX,AS_1
1001,XXX,L_17
10010,XXX,X_15
100100,XXX,AL_8
1001000,XXX,BG_2
10010000,XXX,CM_1
10010001,XXX,CL_1
1001001,XXX,BF_6
10010010,XXX,CJ_5
100100100,XXX,DV_4
1001001000,XXX,FC_2
10010010000,XXX,FX_1
100100101,XXX,DW_1
11,XXX,B_67
110,XXX,D_46
1100,XXX,H_43
11000,XXX,P_24
110000,XXX,AB_20
1100000,XXX,AT_19
11000000,XXX,BP_11
110000000,XXX,CZ_6
1100000000,XXX,EF_5
11000000000,XXX,FF_3
110000000000,XXX,GB_2
1100000000000,XXX,GN_1
110000000001,XXX,GC_1
11000000001,XXX,FG_2
110000000010,XXX,GD_1
110000001,XXX,DA_5
1100000010,XXX,EH_4
11000000100,XXX,FH_3
110000001000,XXX,GF_2
1100000010000,XXX,GP_1
1100000010001,XXX,GQ_1
1100000011,XXX,EI_1
11000001,XXX,BQ_8
110000010,XXX,DC_3
1100000100,XXX,EM_1
110001,XXX,AC_4
1100010,XXX,AV_3
11000100,XXX,BS_1
11000101,XXX,BR_2
110001010,XXX,DE_1
11001,XXX,Q_19
110010,XXX,AD_11
1100100,XXX,AY_2
11001000,XXX,BV_1
11001001,XXX,BW_1
1100101,XXX,AX_9
11001010,XXX,BU_3
110010100,XXX,DH_2
1100101000,XXX,ES_1
11001011,XXX,BT_6
110010110,XXX,DF_4
1100101100,XXX,EO_1
1100101101,XXX,EN_3
11001011010,XXX,FP_2
110010110100,XXX,GK_1
110011,XXX,AE_8
1100110,XXX,BA_3
11001100,XXX,CA_1
1101,XXX,I_3
11010,XXX,S_1
111,XXX,E_21
1110,XXX,J_18
11100,XXX,T_17
111000,XXX,AI_5
1110000,XXX,BE_2
11100000,XXX,CI_1
11100001,XXX,CH_1
1110001,XXX,BD_3
11100010,XXX,CF_2
111000100,XXX,DU_1
111000101,XXX,DT_1
111001,XXX,AH_12
1110010,XXX,BB_8
11100100,XXX,CB_7
111001000,XXX,DP_5
1110010000,XXX,EW_2
11100100000,XXX,FT_1
1110010001,XXX,EV_3
11100100010,XXX,FS_1
11100100011,XXX,FR_2
111001000110,XXX,GM_1
111001001,XXX,DQ_2
1110010010,XXX,EY_1
1110011,XXX,BC_4
11100110,XXX,CE_1
1111,XXX,K_3
11110,XXX,V_2
111100,XXX,AK_1
111101,XXX,AJ_1
