id,xxx,gene
1,XXX,A_100
10,XXX,B_97
100,XXX,D_62
1000,XXX,H_56
10000,XXX,N_39
100000,XXX,V_28
1000000,XXX,AL_16
10000000,XXX,BH_15
100000000,XXX,CH_14
1000000000,XXX,DN_8
10000000000,XXX,ET_5
100000000000,XXX,FN_4
1000000000000,XXX,FZ_3
10000000000000,XXX,GL_2
100000000000000,XXX,GQ_1
100000000000001,XXX,GP_1
10000000000001,XXX,GM_1
1000000000001,XXX,GA_1
100000000001,XXX,FO_1
10000000001,XXX,EU_3
100000000010,XXX,FP_2
1000000000100,XXX,GB_1
100000000011,XXX,FQ_1
1000000001,XXX,DO_6
10000000010,XXX,EW_1
10000000011,XXX,EV_5
100000000110,XXX,FR_3
1000000001100,XXX,GE_1
1000001,XXX,AM_12
10000010,XXX,BJ_8
100000100,XXX,CJ_5
1000001000,XXX,DP_4
10000010000,XXX,EY_1
10000010001,XXX,EX_3
100000100010,XXX,FT_2
1000001000100,XXX,GI_1
1000001000101,XXX,GH_1
1000001001,XXX,DQ_1
100001,XXX,W_11
1000010,XXX,AN_10
10000100,XXX,BL_9
100001000,XXX,CO_3
1000010000,XXX,DZ_2
10000100000,XXX,FD_1
10000100001,XXX,FE_1
100001001,XXX,CN_6
1000010010,XXX,DX_5
10000100100,XXX,FC_2
100001001000,XXX,FY_1
1000010011,XXX,DY_1
10001,XXX,O_17
100010,XXX,X_12
1000100,XXX,AQ_5
10001000,XXX,BP_4
100010000,XXX,CU_2
1000100000,XXX,EI_1
100010001,XXX,CT_2
1000100010,XXX,EG_1
1000101,XXX,AP_7
10001010,XXX,BN_4
100010100,XXX,CP_3
1000101000,XXX,EC_1
1000101001,XXX,EB_2
10001010010,XXX,FF_1
100011,XXX,Y_5
1000110,XXX,AS_2
10001100,XXX,BU_1
1001,XXX,I_6
10010,XXX,Q_3
100100,XXX,AB_2
1001000,XXX,AV_1
101,XXX,E_35
1010,XXX,J_25
10100,XXX,R_22
101000,XXX,AE_11
1010000,XXX,AZ_6
10100000,XXX,BZ_4
101000000,XXX,DF_3
1010000000,XXX,EO_1
1010000001,XXX,EN_2
10100000010,XXX,FK_1
1010001,XXX,BA_5
10100010,XXX,CB_4
101000100,XXX,DJ_3
1010001000,XXX,EP_2
10100010000,XXX,FM_1
101001,XXX,AD_11
1010010,XXX,AX_6
10100100,XXX,BV_4
101001000,XXX,CX_3
1010010000,XXX,EJ_2
10100100000,XXX,FI_1
1010011,XXX,AY_5
10100110,XXX,BY_2
101001100,XXX,DD_1
101001101,XXX,DE_1
10100111,XXX,BX_3
101001110,XXX,DB_2
1010011100,XXX,EL_1
10101,XXX,S_3
101010,XXX,AF_2
1010100,XXX,BC_1
101011,XXX,AG_1
1011,XXX,K_10
10110,XXX,T_6
101100,XXX,AH_5
1011000,XXX,BE_1
10111,XXX,U_4
101110,XXX,AJ_3
1011100,XXX,BF_2
10111000,XXX,CF_1
11,XXX,C_3
110,XXX,G_1
