id,xxx,gene
1,XXX,A_100
10,XXX,B_92
100,XXX,D_50
1000,XXX,I_24
10000,XXX,R_18
100000,XXX,AH_17
1000000,XXX,BB_11
10000000,XXX,BV_7
100000000,XXX,CX_4
1000000000,XXX,DZ_2
10000000000,XXX,EY_1
100000001,XXX,CY_3
1000000010,XXX,EB_2
10000000100,XXX,FC_1
10000001,XXX,BW_4
100000010,XXX,CZ_3
1000000100,XXX,ED_2
10000001000,XXX,FE_1
1000001,XXX,BC_6
10000010,XXX,BX_4
100000100,XXX,DB_3
1000001000,XXX,EF_2
10000010000,XXX,FF_1
10000011,XXX,BY_2
100000110,XXX,DD_1
100001,XXX,AI_1
10001,XXX,S_6
100010,XXX,AJ_5
1000100,XXX,BD_3
10001000,XXX,BZ_2
100010000,XXX,DG_1
1001,XXX,H_26
10010,XXX,P_19
100100,XXX,AD_17
1001000,XXX,AT_13
10010000,XXX,BP_10
100100000,XXX,CO_4
1001000000,XXX,DT_2
10010000000,XXX,EU_1
10010000001,XXX,ET_1
1001000001,XXX,DU_2
10010000010,XXX,EW_1
10010000011,XXX,EV_1
100100001,XXX,CN_6
1001000010,XXX,DR_5
10010000100,XXX,ER_4
100100001000,XXX,FT_3
1001000010000,XXX,GK_1
1001000010001,XXX,GJ_2
10010000100010,XXX,GP_1
10010000100011,XXX,GQ_1
1001001,XXX,AU_4
10010010,XXX,BR_3
100100100,XXX,CS_1
100101,XXX,AE_2
1001010,XXX,AW_1
10011,XXX,Q_7
100110,XXX,AF_5
1001100,XXX,AX_4
10011000,XXX,BU_2
100110000,XXX,CW_1
10011001,XXX,BT_2
100110010,XXX,CU_1
101,XXX,E_42
1010,XXX,J_34
10100,XXX,T_33
101000,XXX,AL_23
1010000,XXX,BG_7
10100000,XXX,CF_6
101000000,XXX,DL_5
1010000000,XXX,EN_4
10100000000,XXX,FQ_2
101000000000,XXX,GF_1
101000000001,XXX,GG_1
10100000001,XXX,FP_2
101000000010,XXX,GD_1
1010001,XXX,BF_16
10100010,XXX,CE_7
101000100,XXX,DK_1
101000101,XXX,DJ_6
1010001010,XXX,EM_2
10100010100,XXX,FN_1
10100010101,XXX,FO_1
10100011,XXX,CD_9
101000110,XXX,DH_7
1010001100,XXX,EH_5
10100011000,XXX,FH_3
101000110000,XXX,FW_1
101000110001,XXX,FV_2
1010001100010,XXX,GL_1
1010001101,XXX,EI_2
10100011010,XXX,FK_1
10100011011,XXX,FJ_1
101001,XXX,AM_10
1010010,XXX,BI_3
10100100,XXX,CJ_2
101001000,XXX,DQ_1
10101,XXX,U_1
1011,XXX,K_8
10110,XXX,V_5
101100,XXX,AN_3
1011000,XXX,BJ_2
10110000,XXX,CM_1
1011001,XXX,BK_1
11,XXX,C_8
110,XXX,F_5
1100,XXX,M_2
11000,XXX,Z_1
1101,XXX,L_3
11010,XXX,Y_1
111,XXX,G_3
1110,XXX,N_2
11100,XXX,AB_1
