id,xxx,gene
1,XXX,A_100
10,XXX,B_59
100,XXX,E_23
1000,XXX,J_17
10000,XXX,T_11
100000,XXX,AH_6
1000000,XXX,BF_5
10000000,XXX,CG_2
100000000,XXX,DM_1
100000001,XXX,DL_1
10000001,XXX,CF_3
100000010,XXX,DJ_2
1000000100,XXX,EN_1
100001,XXX,AI_5
1000010,XXX,BH_4
10000100,XXX,CH_3
100001000,XXX,DO_1
10000101,XXX,CI_1
1000011,XXX,BI_1
10001,XXX,U_6
100010,XXX,AJ_5
1000100,XXX,BJ_3
10001000,XXX,CK_1
100011,XXX,AK_1
1001,XXX,K_6
10010,XXX,V_4
100100,XXX,AL_3
1001000,XXX,BL_2
10010000,XXX,CN_1
101,XXX,D_36
1010,XXX,H_20
10100,XXX,P_19
101000,XXX,AD_16
1010000,XXX,AX_15
10100000,XXX,BW_7
101000000,XXX,DB_6
1010000000,XXX,EF_5
10100000000,XXX,FH_4
101000000000,XXX,FZ_3
1010000000000,XXX,GI_1
101000000001,XXX,GA_1
1010000001,XXX,EG_1
10100001,XXX,BV_8
101000010,XXX,CZ_6
1010000100,XXX,EB_4
10100001000,XXX,FE_1
10100001001,XXX,FD_3
101000010010,XXX,FX_2
1010000100100,XXX,GF_1
1010000101,XXX,EC_2
10100001010,XXX,FF_1
10100001011,XXX,FG_1
1011,XXX,I_16
10110,XXX,R_15
101100,XXX,AF_12
1011000,XXX,BC_5
10110000,XXX,CB_4
101100000,XXX,DH_3
1011000000,XXX,EM_1
1011000001,XXX,EL_2
10110000010,XXX,FL_1
1011001,XXX,BB_7
10110010,XXX,CA_2
101100100,XXX,DG_1
11,XXX,C_41
110,XXX,F_35
1100,XXX,L_32
11000,XXX,Y_16
110000,XXX,AR_15
1100000,XXX,BS_4
11000000,XXX,CV_3
110000000,XXX,DZ_2
1100000000,XXX,FC_1
1100000001,XXX,FB_1
110000001,XXX,EA_1
1100001,XXX,BR_11
11000010,XXX,CT_7
110000100,XXX,DV_6
1100001000,XXX,EW_2
11000010000,XXX,FW_1
11000010001,XXX,FV_1
1100001001,XXX,EV_4
11000010010,XXX,FT_3
110000100100,XXX,GE_1
110000100101,XXX,GD_2
1100001001010,XXX,GO_1
11000010011,XXX,FU_1
110000101,XXX,DW_1
110001,XXX,AS_1
11001,XXX,X_16
110010,XXX,AP_14
1100100,XXX,BN_12
11001000,XXX,CP_10
110010000,XXX,DR_7
1100100000,XXX,ER_5
11001000000,XXX,FN_4
110010000000,XXX,GB_2
1100100000000,XXX,GJ_1
1100100001,XXX,ES_2
11001000010,XXX,FQ_1
110010001,XXX,DS_3
1100100010,XXX,ET_2
11001000100,XXX,FS_1
1100101,XXX,BO_2
11001010,XXX,CR_1
110011,XXX,AQ_2
1100110,XXX,BQ_1
1101,XXX,M_3
11010,XXX,Z_2
110100,XXX,AT_1
