id,xxx,gene
1,XXX,A_100
10,XXX,B_91
100,XXX,D_48
1000,XXX,H_45
10000,XXX,N_35
100000,XXX,X_21
1000000,XXX,AN_17
10000000,XXX,BN_13
100000000,XXX,CR_8
1000000000,XXX,DS_3
10000000000,XXX,EX_2
100000000000,XXX,FV_1
10000000001,XXX,EY_1
1000000001,XXX,DR_5
10000000010,XXX,EW_2
100000000100,XXX,FU_1
10000000011,XXX,EV_3
100000000110,XXX,FR_2
1000000001100,XXX,GL_1
10000001,XXX,BO_4
100000010,XXX,CT_3
1000000100,XXX,DW_1
1000000101,XXX,DV_2
10000001010,XXX,FD_1
1000001,XXX,AO_4
10000010,XXX,BP_3
100000100,XXX,CV_2
1000001000,XXX,DY_1
10000011,XXX,BQ_1
100001,XXX,Y_14
1000010,XXX,AQ_5
10000100,XXX,BT_4
100001000,XXX,CZ_3
1000010000,XXX,EB_2
10000100000,XXX,FH_1
10000100001,XXX,FI_1
100001001,XXX,DA_1
10000101,XXX,BU_1
1000011,XXX,AP_9
10000110,XXX,BR_8
100001100,XXX,CX_7
1000011000,XXX,DZ_6
10000110000,XXX,FF_4
100001100000,XXX,FZ_3
1000011000000,XXX,GN_2
10000110000000,XXX,GQ_1
10000110000001,XXX,GP_1
1000011000001,XXX,GO_1
1000011001,XXX,EA_1
100001101,XXX,CY_1
10001,XXX,O_10
100010,XXX,Z_8
1000100,XXX,AR_7
10001000,XXX,BV_5
100010000,XXX,DB_4
1000100000,XXX,ED_3
10001000000,XXX,FJ_2
100010000000,XXX,GD_1
101,XXX,E_43
1010,XXX,J_32
10100,XXX,R_19
101000,XXX,AD_17
1010000,XXX,AV_10
10100000,XXX,BX_6
101000000,XXX,DF_4
1010000000,XXX,EF_3
10100000000,XXX,FL_2
101000000000,XXX,GF_1
1010000001,XXX,EG_1
101000001,XXX,DG_2
1010000010,XXX,EI_1
1010000011,XXX,EH_1
10100001,XXX,BY_4
101000010,XXX,DI_2
1010000100,XXX,EM_1
101000011,XXX,DH_2
1010000110,XXX,EK_1
1010001,XXX,AW_7
10100010,XXX,BZ_6
101000100,XXX,DK_2
1010001000,XXX,EP_1
1010001001,XXX,EQ_1
10101,XXX,S_13
101010,XXX,AF_10
1010100,XXX,AZ_6
10101000,XXX,CB_5
101010000,XXX,DL_4
1010100000,XXX,ES_1
10101001,XXX,CC_1
1010101,XXX,BA_4
10101010,XXX,CD_3
101010100,XXX,DN_2
1010101000,XXX,ET_1
1011,XXX,K_11
10110,XXX,T_8
101100,XXX,AH_4
1011000,XXX,BD_2
10110000,XXX,CI_1
1011001,XXX,BE_2
10110010,XXX,CJ_1
10111,XXX,U_3
101110,XXX,AK_1
11,XXX,C_9
110,XXX,F_8
1100,XXX,L_7
11000,XXX,V_6
110000,XXX,AM_2
1100000,XXX,BL_1
1100001,XXX,BM_1
1101,XXX,M_1
