id,xxx,gene
1,XXX,A_100
10,XXX,C_37
100,XXX,F_36
1000,XXX,L_33
10000,XXX,V_20
100000,XXX,AO_9
1000000,XXX,BW_2
10000000,XXX,DC_1
1000001,XXX,BV_7
10000010,XXX,DA_3
100000100,XXX,EL_2
1000001000,XXX,FR_1
100000101,XXX,EM_1
10000011,XXX,CZ_4
100000110,XXX,EJ_3
1000001100,XXX,FQ_1
100001,XXX,AN_11
1000010,XXX,BT_9
10000100,XXX,CV_5
100001000,XXX,EF_3
1000010000,XXX,FI_1
100001001,XXX,EG_2
1000010010,XXX,FK_1
10000101,XXX,CW_4
100001010,XXX,EH_2
1000010100,XXX,FL_1
100001011,XXX,EI_2
1000010110,XXX,FN_1
1000011,XXX,BU_2
10000110,XXX,CX_1
10001,XXX,W_13
100010,XXX,AP_7
1000100,XXX,BX_4
10001000,XXX,DD_3
100010000,XXX,EN_2
1000100000,XXX,FU_1
100010001,XXX,EO_1
10001001,XXX,DE_1
1000101,XXX,BY_3
10001010,XXX,DF_2
100010100,XXX,EP_1
100011,XXX,AQ_6
1000110,XXX,BZ_5
10001100,XXX,DH_4
100011000,XXX,ER_3
1000110000,XXX,FV_2
10001100000,XXX,GL_1
1000110001,XXX,FW_1
1000111,XXX,CA_1
11,XXX,B_63
110,XXX,E_30
1100,XXX,J_25
11000,XXX,R_21
110000,XXX,AH_18
1100000,XXX,BJ_13
11000000,XXX,CO_6
110000000,XXX,EA_2
1100000000,XXX,FE_1
1100000001,XXX,FD_1
11000001,XXX,CN_7
110000010,XXX,DY_3
1100000100,XXX,FA_1
1100001,XXX,BK_5
11000010,XXX,CP_3
110000100,XXX,EB_2
1100001000,XXX,FG_1
110000101,XXX,EC_1
11000011,XXX,CQ_2
110000110,XXX,EE_1
11001,XXX,S_4
110010,XXX,AK_2
1100100,XXX,BP_1
1101,XXX,K_5
11010,XXX,T_4
110100,XXX,AL_3
1101000,XXX,BS_1
1101001,XXX,BR_2
11010010,XXX,CT_1
110101,XXX,AM_1
111,XXX,D_33
1110,XXX,I_12
11100,XXX,Q_6
111000,XXX,AG_2
1110000,XXX,BI_1
1110001,XXX,BH_1
11101,XXX,P_6
111010,XXX,AD_4
1110100,XXX,BB_3
11101000,XXX,CJ_2
111010000,XXX,DT_1
111010001,XXX,DU_1
1111,XXX,H_21
11110,XXX,N_16
111100,XXX,Z_12
1111000,XXX,AT_7
11110000,XXX,CB_5
111100000,XXX,DJ_4
1111000000,XXX,ET_3
11110000000,XXX,FY_1
11110001,XXX,CC_2
111100010,XXX,DL_1
111101,XXX,AA_4
1111010,XXX,AW_1
1111011,XXX,AV_3
11110110,XXX,CF_2
111101100,XXX,DS_1
11111,XXX,O_5
111110,XXX,AC_2
1111100,XXX,BA_1
