id,xxx,gene
1,XXX,A_100
10,XXX,B_74
100,XXX,D_62
1000,XXX,I_28
10000,XXX,R_23
100000,XXX,AG_7
1000000,XXX,BI_2
10000000,XXX,CW_1
1000001,XXX,BH_5
10000010,XXX,CU_1
10000011,XXX,CT_4
100000110,XXX,DZ_2
1000001100,XXX,FD_1
100000111,XXX,EA_2
1000001110,XXX,FF_1
100001,XXX,AF_16
1000010,XXX,BG_4
10000100,XXX,CR_3
100001000,XXX,DX_2
1000010000,XXX,FC_1
1000010001,XXX,FB_1
1000011,XXX,BF_12
10000110,XXX,CP_11
100001100,XXX,DV_6
1000011000,XXX,EX_4
10000110000,XXX,FV_2
100001100000,XXX,GF_1
10000110001,XXX,FW_2
100001100010,XXX,GI_1
10001,XXX,S_5
100010,XXX,AH_4
1000100,XXX,BJ_3
10001000,XXX,CY_1
100011,XXX,AI_1
1001,XXX,H_34
10010,XXX,P_19
100100,XXX,AB_14
1001000,XXX,AX_12
10010000,XXX,CC_3
100100000,XXX,DL_2
1001000000,XXX,ER_1
10010001,XXX,CB_9
100100010,XXX,DJ_8
1001000100,XXX,EP_6
10010001000,XXX,FL_5
100100010000,XXX,GD_4
1001000100000,XXX,GL_2
10010001000000,XXX,GN_1
10010001000001,XXX,GO_1
1001000100001,XXX,GM_2
10010001000010,XXX,GQ_1
100100011,XXX,DK_1
1001001,XXX,AY_2
10010010,XXX,CD_1
10010011,XXX,CE_1
100101,XXX,AC_5
1001010,XXX,BA_2
10010100,XXX,CH_1
1001011,XXX,AZ_3
10010110,XXX,CF_2
100101100,XXX,DN_1
100101101,XXX,DO_1
10011,XXX,Q_15
100110,XXX,AD_9
1001100,XXX,BC_3
10011000,XXX,CL_2
100110000,XXX,DR_1
10011001,XXX,CM_1
1001101,XXX,BB_6
10011010,XXX,CJ_5
100110100,XXX,DP_4
1001101000,XXX,EU_2
10011010000,XXX,FR_1
100111,XXX,AE_6
1001110,XXX,BD_5
10011100,XXX,CN_4
100111000,XXX,DT_3
1001110000,XXX,EW_1
1001110001,XXX,EV_2
10011100010,XXX,FU_1
101,XXX,E_12
1010,XXX,K_6
10100,XXX,W_2
101000,XXX,AP_1
1011,XXX,J_6
10110,XXX,U_2
101100,XXX,AL_1
11,XXX,C_26
110,XXX,F_24
1100,XXX,L_17
11000,XXX,X_15
110000,XXX,AR_9
1100000,XXX,BU_4
11000000,XXX,DB_3
110000000,XXX,EH_2
1100000000,XXX,FJ_1
1100001,XXX,BT_5
11000010,XXX,CZ_3
110000100,XXX,ED_2
1100001000,XXX,FI_1
110000101,XXX,EE_1
110001,XXX,AS_6
1100010,XXX,BV_3
11000100,XXX,DD_2
110001000,XXX,EJ_1
11001,XXX,Y_2
110010,XXX,AT_1
1101,XXX,M_7
11010,XXX,Z_6
110100,XXX,AV_4
1101000,XXX,BY_1
11011,XXX,AA_1
111,XXX,G_2
1110,XXX,O_1
