id,xxx,gene
1,XXX,mut6_100
10,XXX,mut37_100
100,XXX,mut22_99
1000,XXX,mut29_98
10000,XXX,mut17_96
100000,XXX,mut2_94
1000000,XXX,mut24_94
10000000,XXX,mut40_94
100000000,XXX,mut14_92
1000000000,XXX,mut5_89
10000000000,XXX,mut25_89
100000000000,XXX,mut39_10
100000000001,XXX,mut32_18
100000000002,XXX,mut11_16
1000000000020,XXX,mut23_16
100000000003,XXX,mut12_13
1000000000030,XXX,mut35_13
10000000000300,XXX,mut34_7
100000000003000,XXX,mut36_7
1000000000030000,XXX,mut20_6
100000000004,XXX,mut15_15
1000000000040,XXX,mut9_10
10000000000400,XXX,mut13_10
100000000004000,XXX,mut3_5
100000000005,XXX,mut18_11
1000000000050,XXX,mut27_11
10000000000500,XXX,mut28_8
100000000005000,XXX,mut10_4
1000000001,XXX,mut26_6
100001,XXX,mut7_68
1000010,XXX,mut21_60
10000100,XXX,mut31_60
100001000,XXX,mut19_6
1000010000,XXX,mut38_6
10000100000,XXX,mut16_5
100001000000,XXX,mut33_5
1000010000000,XXX,mut4_4
10000100000000,XXX,mut30_4
