id,xxx,gene
1,XXX,mut8_93
10,XXX,mut6_75
100,XXX,mut4_70
1000,XXX,mut33_69
10000,XXX,mut11_49
100000,XXX,mut17_38
1000000,XXX,mut20_38
10000000,XXX,mut28_22
100000000,XXX,mut37_22
1000000000,XXX,mut16_7
10000000000,XXX,mut15_2
100001,XXX,mut13_47
1000010,XXX,mut32_38
10000100,XXX,mut27_7
10000101,XXX,mut5_2
100001010,XXX,mut22_1
10001,XXX,mut34_67
100010,XXX,mut18_38
1000100,XXX,mut39_38
10001000,XXX,mut29_7
100010000,XXX,mut31_5
1000100000,XXX,mut36_4
100011,XXX,mut10_62
1000110,XXX,mut14_62
10001100,XXX,mut1_37
100011000,XXX,mut24_37
1000110000,XXX,mut2_14
10001100000,XXX,mut38_9
10001101,XXX,mut24_37
100011010,XXX,mut2_14
1000110100,XXX,mut38_9
1001,XXX,mut21_67
10010,XXX,mut7_62
100100,XXX,mut12_62
1001000,XXX,mut19_62
10010000,XXX,mut25_11
100100000,XXX,mut23_10
