id,xxx,gene
1,XXX,mut3_100
10,XXX,mut15_100
100,XXX,mut40_99
1000,XXX,mut28_97
10000,XXX,mut27_96
100000,XXX,mut1_94
1000000,XXX,mut24_94
10000000,XXX,mut10_67
100000000,XXX,mut17_57
1000000000,XXX,mut9_54
10000000000,XXX,mut37_12
100000000000,XXX,mut36_11
100000001,XXX,mut35_55
1000000010,XXX,mut9_54
10000000100,XXX,mut5_49
100000001000,XXX,mut32_40
1000000010000,XXX,mut31_18
10000000100000,XXX,mut41_18
100000002,XXX,mut9_54
1000000020,XXX,mut5_49
10000000200,XXX,mut32_40
100000002000,XXX,mut31_18
1000000020000,XXX,mut41_18
100000003,XXX,mut5_49
1000000030,XXX,mut32_40
10000000300,XXX,mut31_18
100000003000,XXX,mut41_18
100001,XXX,mut25_66
1000010,XXX,mut19_63
10000100,XXX,mut43_58
100001000,XXX,mut7_38
1000010000,XXX,mut29_6
10000100000,XXX,mut30_6
100001000000,XXX,mut39_6
1000010000000,XXX,mut12_5
10000100000000,XXX,mut23_5
100001000000000,XXX,mut38_4
1000010000000000,XXX,mut33_3
10000100000000000,XXX,mut34_3
100001000000000000,XXX,mut11_2
1000010000000000000,XXX,mut16_2
10000100000000000000,XXX,mut18_2
100001000000000000000,XXX,mut20_2
