id,xxx,gene
1,XXX,mut2_100
10,XXX,mut10_100
100,XXX,mut21_94
1000,XXX,mut28_94
10000,XXX,mut44_94
100000,XXX,mut38_88
1000000,XXX,mut40_88
10000000,XXX,mut12_82
100000000,XXX,mut41_82
1000000000,XXX,mut4_55
10000000000,XXX,mut39_16
10000000001,XXX,mut13_38
100000000010,XXX,mut22_38
1000000000100,XXX,mut43_38
10000000001000,XXX,mut46_11
10000000002,XXX,mut22_38
100000000020,XXX,mut43_38
1000000000200,XXX,mut46_11
10000000003,XXX,mut43_38
100000000030,XXX,mut46_11
1000000001,XXX,mut35_54
10000000010,XXX,mut14_41
100000000100,XXX,mut36_18
1000000001000,XXX,mut17_16
10000000010000,XXX,mut26_16
100000000100000,XXX,mut3_13
1000000001000000,XXX,mut11_13
10000000010000000,XXX,mut19_7
1000000002,XXX,mut14_41
10000000020,XXX,mut29_37
100000000200,XXX,mut1_9
1000000002000,XXX,mut24_9
1000000003,XXX,mut29_37
10000000030,XXX,mut1_9
100000000300,XXX,mut24_9
10000001,XXX,mut7_76
100000010,XXX,mut5_51
1000000100,XXX,mut27_24
10000001000,XXX,mut6_12
100000010000,XXX,mut31_12
1000000100000,XXX,mut33_12
10000001000000,XXX,mut47_12
100000010000000,XXX,mut23_6
1000000100000000,XXX,mut37_6
