id,xxx,gene
1,XXX,mut28_99
10,XXX,mut19_77
100,XXX,mut5_38
1000,XXX,mut9_38
10000,XXX,mut3_37
100000,XXX,mut42_37
1000000,XXX,mut34_5
1000001,XXX,mut41_20
10000010,XXX,mut11_11
100000100,XXX,mut21_6
10000011,XXX,mut17_6
100000110,XXX,mut24_6
101,XXX,mut10_63
1010,XXX,mut27_51
10100,XXX,mut31_37
1011,XXX,mut33_62
10110,XXX,mut40_62
101100,XXX,mut26_27
1011000,XXX,mut1_22
10110000,XXX,mut13_9
101100000,XXX,mut32_8
1011000000,XXX,mut8_4
10110000000,XXX,mut37_4
101101,XXX,mut15_31
1011010,XXX,mut36_31
10110100,XXX,mut18_7
10110101,XXX,mut20_16
101101010,XXX,mut14_5
102,XXX,mut12_45
1020,XXX,mut25_38
10200,XXX,mut38_37
102000,XXX,mut4_9
1020000,XXX,mut29_9
10200000,XXX,mut2_4
102000000,XXX,mut22_4
1020000000,XXX,mut39_3
102001,XXX,mut29_9
1020010,XXX,mut2_4
10200100,XXX,mut22_4
102001000,XXX,mut39_3
11,XXX,mut16_72
110,XXX,mut6_62
1100,XXX,mut35_62
11000,XXX,mut7_43
110000,XXX,mut30_22
