id,xxx,gene
1,XXX,A_100
10,XXX,B_92
100,XXX,D_68
1000,XXX,I_10
10000,XXX,R_9
100000,XXX,AH_5
1000000,XXX,BC_2
10000000,XXX,CD_1
100001,XXX,AI_4
1000010,XXX,BE_2
10000100,XXX,CI_1
10001,XXX,S_1
1001,XXX,H_58
10010,XXX,Q_20
100100,XXX,AG_10
1001000,XXX,AZ_9
10010000,XXX,BZ_6
100100000,XXX,DD_5
1001000000,XXX,EF_3
10010000000,XXX,FD_2
100100000000,XXX,FX_1
1001001,XXX,BA_1
100101,XXX,AF_10
1001010,XXX,AX_8
10010100,XXX,BV_7
100101000,XXX,DB_5
1001010000,XXX,EC_2
10010100000,XXX,FB_1
1001010001,XXX,EB_3
10010100010,XXX,FA_1
10010101,XXX,BW_1
1001011,XXX,AY_2
10010110,XXX,BX_1
10011,XXX,P_38
100110,XXX,AD_25
1001100,XXX,AT_23
10011000,XXX,BN_18
100110000,XXX,CR_9
1001100000,XXX,DP_8
10011000000,XXX,EQ_2
100110000000,XXX,FN_1
10011000001,XXX,EP_6
100110000010,XXX,FL_4
1001100000100,XXX,FZ_3
10011000001000,XXX,GH_2
100110000010000,XXX,GM_1
1001100000101,XXX,GA_1
100110001,XXX,CS_9
1001100010,XXX,DR_8
10011000100,XXX,ES_2
100110001000,XXX,FR_1
10011000101,XXX,ER_6
100110001010,XXX,FP_5
1001100010100,XXX,GD_4
10011000101000,XXX,GJ_2
100110001010000,XXX,GO_1
1001100010101,XXX,GE_1
10011001,XXX,BO_5
100110010,XXX,CT_4
1001100100,XXX,DT_2
10011001000,XXX,EU_1
1001100101,XXX,DU_2
10011001010,XXX,EV_1
1001101,XXX,AU_2
10011010,XXX,BQ_1
100111,XXX,AE_13
1001110,XXX,AV_8
10011100,XXX,BR_7
100111000,XXX,CV_5
1001110000,XXX,DV_4
10011100000,XXX,EX_3
100111000000,XXX,FU_1
1001110001,XXX,DW_1
100111001,XXX,CW_2
1001110010,XXX,DX_1
1001111,XXX,AW_5
10011110,XXX,BT_3
100111100,XXX,CY_1
101,XXX,E_24
1010,XXX,J_20
10100,XXX,T_14
101000,XXX,AK_6
1010000,XXX,BI_1
1010001,XXX,BH_5
10100010,XXX,CL_4
101000100,XXX,DN_3
1010001000,XXX,EO_1
101001,XXX,AJ_8
1010010,XXX,BF_7
10100100,XXX,CJ_4
101001000,XXX,DJ_3
1010010000,XXX,EJ_2
10100100000,XXX,FI_1
10100100001,XXX,FH_1
10100101,XXX,CK_3
101001010,XXX,DM_1
101001011,XXX,DL_2
1010010110,XXX,EM_1
10101,XXX,U_6
101010,XXX,AL_4
1010100,XXX,BJ_2
10101000,XXX,CO_1
101011,XXX,AM_2
1010110,XXX,BM_1
1011,XXX,K_4
10110,XXX,V_2
101100,XXX,AN_1
11,XXX,C_8
110,XXX,F_5
1100,XXX,M_2
11000,XXX,Z_1
111,XXX,G_3
1110,XXX,N_2
11100,XXX,AC_1
11101,XXX,AB_1
1111,XXX,O_1
