id,xxx,gene
1,XXX,A_100
10,XXX,C_33
100,XXX,G_9
1000,XXX,O_4
10000,XXX,AB_3
100000,XXX,AV_2
1000000,XXX,BQ_1
1001,XXX,N_5
10010,XXX,Z_4
100100,XXX,AT_3
1001000,XXX,BN_2
10010000,XXX,BZ_1
10011,XXX,AA_1
101,XXX,F_24
1010,XXX,L_14
10100,XXX,V_12
101000,XXX,AN_11
1010000,XXX,BJ_10
10100000,XXX,BV_7
101000000,XXX,CH_4
1010000000,XXX,CZ_3
10100000000,XXX,DZ_2
101000000000,XXX,FD_1
1010000001,XXX,DA_1
101000001,XXX,CI_3
1010000010,XXX,DC_1
10100001,XXX,BW_3
101000010,XXX,CJ_2
1010000100,XXX,DD_1
10101,XXX,W_2
101010,XXX,AQ_1
101011,XXX,AP_1
1011,XXX,M_10
10110,XXX,X_9
101100,XXX,AR_8
1011000,XXX,BL_7
10110000,XXX,BX_6
101100000,XXX,CL_5
1011000000,XXX,DF_3
10110000000,XXX,EE_1
1011001,XXX,BM_1
101101,XXX,AS_1
10111,XXX,Y_1
11,XXX,B_67
110,XXX,D_61
1100,XXX,H_56
11000,XXX,P_52
110000,XXX,AD_51
1100000,XXX,AX_38
11000000,XXX,BS_13
110000000,XXX,CD_8
1100000000,XXX,CR_5
11000000000,XXX,DM_2
110000000000,XXX,EP_1
1100000001,XXX,CS_3
11000000010,XXX,DN_2
110000000100,XXX,ES_1
11000000011,XXX,DO_1
110000001,XXX,CE_5
1100000010,XXX,CU_2
11000000100,XXX,DS_1
1100000011,XXX,CT_3
11000000110,XXX,DP_2
110000001100,XXX,EU_1
110000001101,XXX,ET_1
11000000111,XXX,DQ_1
11000001,XXX,BR_25
110000010,XXX,CB_19
1100000100,XXX,CN_18
11000001000,XXX,DH_11
110000010000,XXX,EI_4
1100000100000,XXX,FJ_2
11000001000000,XXX,FZ_1
1100000100001,XXX,FK_2
11000001000010,XXX,GB_1
11000001001,XXX,DI_7
110000010010,XXX,EJ_4
1100000100100,XXX,FM_2
11000001001000,XXX,GG_1
1100000100101,XXX,FL_2
11000001001010,XXX,GE_1
110000011,XXX,CC_6
1100000110,XXX,CP_5
11000001100,XXX,DJ_4
110000011000,XXX,EL_3
1100000110000,XXX,FP_2
11000001100000,XXX,GK_1
1100001,XXX,AY_13
11000010,XXX,BT_12
110000100,XXX,CF_7
1100001000,XXX,CW_3
11000010000,XXX,DW_1
1100001001,XXX,CV_4
11000010010,XXX,DU_1
11000010011,XXX,DT_3
110000100110,XXX,EV_2
1100001001100,XXX,FU_1
11001,XXX,Q_4
110010,XXX,AG_2
1100100,XXX,BC_1
1100101,XXX,BB_1
1101,XXX,I_5
11010,XXX,R_3
110100,XXX,AI_1
110101,XXX,AH_2
1101010,XXX,BD_1
1101011,XXX,BE_1
111,XXX,E_6
1110,XXX,J_5
11100,XXX,T_4
111000,XXX,AL_2
1110000,XXX,BF_1
11101,XXX,U_1
