id,xxx,gene
1,XXX,A_100
10,XXX,B_72
100,XXX,E_35
1000,XXX,K_16
10000,XXX,U_8
100000,XXX,AO_3
1000000,XXX,BT_2
10000000,XXX,DD_1
10000001,XXX,DE_1
1000001,XXX,BU_1
100001,XXX,AN_5
1000010,XXX,BR_3
10000100,XXX,DA_1
10000101,XXX,CZ_2
100001010,XXX,ES_1
10001,XXX,T_8
100010,XXX,AM_3
1000100,XXX,BQ_1
100011,XXX,AL_5
1000110,XXX,BN_4
10001100,XXX,CV_2
100011000,XXX,EN_1
1001,XXX,J_19
10010,XXX,R_17
100100,XXX,AI_6
1001000,XXX,BM_3
10010000,XXX,CT_2
100100000,XXX,EM_1
100100001,XXX,EL_1
10010001,XXX,CU_1
100101,XXX,AH_11
1001010,XXX,BK_2
10010100,XXX,CQ_1
1001011,XXX,BJ_9
10010110,XXX,CO_2
100101100,XXX,EH_1
101,XXX,D_37
1010,XXX,H_29
10100,XXX,O_12
101000,XXX,AB_7
1010000,XXX,BB_5
10100000,XXX,CF_3
101000000,XXX,DY_1
1010001,XXX,BC_2
10100010,XXX,CH_1
101001,XXX,AC_5
1010010,XXX,BD_4
10100100,XXX,CK_1
10100101,XXX,CJ_3
101001010,XXX,EC_1
10101,XXX,N_17
101010,XXX,Z_15
1010100,XXX,AX_10
10101000,XXX,CB_6
101010000,XXX,DP_5
1010100000,XXX,EZ_3
10101000000,XXX,FT_2
101010000000,XXX,GK_1
1010100001,XXX,FA_2
10101000010,XXX,FV_1
101010001,XXX,DQ_1
1010101,XXX,AY_5
10101010,XXX,CE_2
101010100,XXX,DV_1
10101011,XXX,CD_3
101010110,XXX,DU_1
101011,XXX,AA_2
1010110,XXX,AZ_1
1011,XXX,I_8
10110,XXX,P_6
101100,XXX,AE_2
1011000,XXX,BH_1
1011001,XXX,BI_1
101101,XXX,AD_4
1011010,XXX,BF_3
10110100,XXX,CL_2
101101000,XXX,EE_1
11,XXX,C_28
110,XXX,F_27
1100,XXX,L_19
11000,XXX,V_11
110000,XXX,AP_10
1100000,XXX,BW_2
11000000,XXX,DI_1
11000001,XXX,DH_1
1100001,XXX,BV_8
11000010,XXX,DF_7
110000100,XXX,EU_3
1100001000,XXX,FN_2
11000010000,XXX,GG_1
11001,XXX,W_8
110010,XXX,AR_7
1100100,XXX,BY_2
11001000,XXX,DM_1
1100101,XXX,BX_5
11001010,XXX,DJ_4
110010100,XXX,EV_3
1100101000,XXX,FP_2
11001010000,XXX,GH_1
110010101,XXX,EW_1
1101,XXX,M_8
11010,XXX,X_6
110100,XXX,AT_5
1101000,XXX,BZ_4
11010000,XXX,DO_1
1101001,XXX,CA_1
110101,XXX,AU_1
11011,XXX,Y_2
110110,XXX,AV_1
