id,xxx,gene
1,XXX,A_100
10,XXX,B_92
100,XXX,D_90
1000,XXX,H_64
10000,XXX,O_13
100000,XXX,X_12
1000000,XXX,AM_1
1000001,XXX,AL_11
10000010,XXX,BD_10
100000100,XXX,CC_3
1000001000,XXX,DC_1
1000001001,XXX,DB_2
10000010010,XXX,EG_1
100000101,XXX,CB_7
1000001010,XXX,DA_3
10000010100,XXX,ED_2
100000101000,XXX,EX_1
100000101001,XXX,EY_1
10001,XXX,N_51
100010,XXX,V_41
1000100,XXX,AH_34
10001000,XXX,AV_18
100010000,XXX,BQ_7
1000100000,XXX,CN_5
10001000000,XXX,DN_4
100010000000,XXX,EL_3
1000100000000,XXX,FH_2
10001000000000,XXX,GD_1
100010000001,XXX,EM_1
10001000001,XXX,DO_1
100010001,XXX,BP_11
1000100010,XXX,CL_10
10001000100,XXX,DL_9
100010001000,XXX,EJ_5
1000100010000,XXX,FE_2
10001000100000,XXX,FZ_1
100010001001,XXX,EK_4
1000100010010,XXX,FG_1
10001001,XXX,AW_16
100010010,XXX,BS_5
1000100100,XXX,CR_4
10001001000,XXX,DW_1
1000100101,XXX,CS_1
100010011,XXX,BR_11
1000100110,XXX,CP_9
10001001100,XXX,DR_6
100010011000,XXX,EN_4
1000100110000,XXX,FJ_3
10001001100000,XXX,GF_2
100010011000000,XXX,GO_1
100010011001,XXX,EO_2
1000100110010,XXX,FL_1
10001001101,XXX,DS_3
100010011010,XXX,EQ_1
100010011011,XXX,EP_2
1000100110110,XXX,FO_1
1000101,XXX,AI_7
10001010,XXX,AX_6
100010100,XXX,BT_5
1000101000,XXX,CT_4
10001010000,XXX,DX_3
100010100000,XXX,ET_2
1000101000000,XXX,FS_1
100011,XXX,W_10
1000110,XXX,AJ_6
10001100,XXX,BA_2
100011000,XXX,BY_1
10001101,XXX,AZ_4
100011010,XXX,BV_3
1000110100,XXX,CV_2
10001101000,XXX,DZ_1
10001101001,XXX,EA_1
1000111,XXX,AK_4
10001110,XXX,BB_3
100011100,XXX,BZ_2
1000111000,XXX,CX_1
1001,XXX,I_26
10010,XXX,Q_11
100100,XXX,AC_3
1001000,XXX,AS_1
100101,XXX,AB_8
1001010,XXX,AP_5
10010100,XXX,BJ_4
100101000,XXX,CI_2
1001010000,XXX,DJ_1
10010101,XXX,BK_1
1001011,XXX,AQ_3
10010110,XXX,BL_2
100101100,XXX,CK_1
10010111,XXX,BM_1
10011,XXX,P_15
100110,XXX,Z_14
1001100,XXX,AN_12
10011000,XXX,BG_2
100110000,XXX,CF_1
10011001,XXX,BF_10
100110010,XXX,CD_8
1001100100,XXX,DD_7
10011001000,XXX,EH_5
100110010000,XXX,EZ_4
1001100100000,XXX,FW_1
1001100100001,XXX,FV_3
10011001000010,XXX,GH_2
100110010000100,XXX,GQ_1
10011001001,XXX,EI_2
100110010010,XXX,FB_1
1001101,XXX,AO_2
10011010,XXX,BI_1
11,XXX,C_8
110,XXX,G_1
111,XXX,F_7
1110,XXX,L_5
11100,XXX,S_2
111000,XXX,AF_1
111001,XXX,AG_1
1111,XXX,M_2
11110,XXX,T_1
