id,xxx,gene
1,XXX,A_100
10,XXX,B_58
100,XXX,D_36
1000,XXX,H_34
10000,XXX,P_27
100000,XXX,AG_10
1000000,XXX,BB_7
10000000,XXX,CJ_6
100000000,XXX,DZ_4
1000000000,XXX,FJ_3
10000000000,XXX,GH_2
100000000000,XXX,GQ_1
10000000001,XXX,GI_1
1000001,XXX,BC_3
10000010,XXX,CL_2
100000100,XXX,EB_1
100000101,XXX,EC_1
100001,XXX,AF_17
1000010,XXX,BA_5
10000100,XXX,CH_3
100001000,XXX,DW_1
10000101,XXX,CI_2
100001010,XXX,DX_1
100001011,XXX,DY_1
1000011,XXX,AZ_12
10000110,XXX,CG_6
100001100,XXX,DT_5
1000011000,XXX,FG_2
10000110000,XXX,GG_1
10000110001,XXX,GF_1
10000111,XXX,CF_6
100001110,XXX,DR_3
1000011100,XXX,FB_2
10000111000,XXX,GA_1
10001,XXX,Q_7
100010,XXX,AH_5
1000100,XXX,BD_4
10001000,XXX,CN_2
100010000,XXX,EE_1
1000101,XXX,BE_1
1001,XXX,I_2
10010,XXX,R_1
101,XXX,E_22
1010,XXX,J_16
10100,XXX,U_8
101000,XXX,AL_7
1010000,XXX,BL_5
10100000,XXX,CV_4
101000000,XXX,EJ_3
1010000000,XXX,FN_2
10100000000,XXX,GJ_1
1010000001,XXX,FO_1
10100001,XXX,CW_1
10101,XXX,T_8
101010,XXX,AJ_5
1010100,XXX,BI_2
10101000,XXX,CR_1
101011,XXX,AK_3
1010110,XXX,BJ_2
10101100,XXX,CT_1
1011,XXX,K_6
10110,XXX,V_5
101100,XXX,AN_3
1011000,XXX,BO_1
1011001,XXX,BN_2
10110010,XXX,DA_1
101101,XXX,AO_2
1011010,XXX,BQ_1
11,XXX,C_42
110,XXX,G_13
1100,XXX,O_2
11000,XXX,AE_1
11001,XXX,AD_1
1101,XXX,N_11
11010,XXX,AB_9
110100,XXX,AW_2
1101000,XXX,CE_1
1101001,XXX,CD_1
110101,XXX,AV_7
1101010,XXX,CB_6
11010100,XXX,DQ_2
110101000,XXX,FA_1
11011,XXX,AC_2
110110,XXX,AY_1
110111,XXX,AX_1
111,XXX,F_29
1110,XXX,L_18
11100,XXX,X_9
111000,XXX,AP_6
1110000,XXX,BR_5
11100000,XXX,DB_3
111000000,XXX,EM_1
11100001,XXX,DC_2
111000010,XXX,EN_1
11101,XXX,Y_9
111010,XXX,AR_6
1110100,XXX,BV_3
11101000,XXX,DF_2
111010000,XXX,EQ_1
111011,XXX,AS_3
1110110,XXX,BX_2
11101100,XXX,DK_1
1111,XXX,M_11
11110,XXX,AA_1
11111,XXX,Z_10
111110,XXX,AT_9
1111100,XXX,CA_2
11111000,XXX,DN_1
1111101,XXX,BZ_7
11111010,XXX,DL_5
111110100,XXX,EU_2
1111101000,XXX,FU_1
