id,xxx,gene
1,XXX,A_100
10,XXX,B_58
100,XXX,E_29
1000,XXX,J_19
10000,XXX,R_13
100000,XXX,AH_10
1000000,XXX,BF_9
10000000,XXX,CH_5
100000000,XXX,DP_4
1000000000,XXX,EQ_1
10000001,XXX,CI_4
100000010,XXX,DS_1
100000011,XXX,DR_3
1000000110,XXX,ER_2
10000001100,XXX,FO_1
10000001101,XXX,FN_1
100001,XXX,AI_3
1000010,XXX,BH_2
10000100,XXX,CK_1
10001,XXX,S_6
100010,XXX,AJ_5
1000100,XXX,BJ_3
10001000,XXX,CM_1
1001,XXX,K_10
10010,XXX,T_8
100100,XXX,AL_7
1001000,XXX,BL_6
10010000,XXX,CQ_2
100100000,XXX,DX_1
10010001,XXX,CP_4
100100010,XXX,DV_2
1001000100,XXX,EU_1
10011,XXX,U_2
100110,XXX,AO_1
100111,XXX,AN_1
101,XXX,D_29
1010,XXX,H_28
10100,XXX,P_26
101000,XXX,AE_3
1010000,XXX,BD_2
10100000,XXX,CG_1
10100001,XXX,CF_1
1010001,XXX,BE_1
101001,XXX,AD_23
1010010,XXX,BB_20
10100100,XXX,CB_17
101001000,XXX,DJ_11
1010010000,XXX,EJ_6
10100100000,XXX,FE_1
10100100001,XXX,FD_5
101001000010,XXX,FW_2
1010010000100,XXX,GM_1
101001000011,XXX,FV_3
1010010000110,XXX,GJ_2
10100100001100,XXX,GQ_1
1010010001,XXX,EK_5
10100100010,XXX,FG_2
101001000100,XXX,GA_1
10100100011,XXX,FF_3
101001000110,XXX,FY_1
101001001,XXX,DK_6
1010010010,XXX,EM_3
10100100100,XXX,FK_1
10100101,XXX,CC_3
101001010,XXX,DL_2
1010010100,XXX,EO_1
11,XXX,C_42
110,XXX,F_33
1100,XXX,L_23
11000,XXX,V_13
110000,XXX,AP_12
1100000,XXX,BN_9
11000000,XXX,CR_7
110000000,XXX,DZ_5
1100000000,XXX,EY_2
11000000000,XXX,FS_1
11000000001,XXX,FR_1
1100000001,XXX,EX_3
11000000010,XXX,FP_2
110000000100,XXX,GH_1
110000000101,XXX,GI_1
11000000011,XXX,FQ_1
110000001,XXX,EA_2
1100000010,XXX,FA_1
1100001,XXX,BO_3
11000010,XXX,CU_1
110001,XXX,AQ_1
11001,XXX,W_10
110010,XXX,AR_6
1100100,XXX,BP_5
11001000,XXX,CV_4
110010000,XXX,EG_1
1101,XXX,M_10
11010,XXX,Y_4
110100,XXX,AW_1
110101,XXX,AV_3
1101010,XXX,BX_2
11010100,XXX,DD_1
11011,XXX,X_6
110110,XXX,AU_2
1101100,XXX,BW_1
111,XXX,G_9
1110,XXX,N_7
11100,XXX,AA_2
111000,XXX,AZ_1
11101,XXX,Z_5
111010,XXX,AX_4
1110100,XXX,CA_2
11101000,XXX,DI_1
1111,XXX,O_2
11110,XXX,AC_1
