id,xxx,gene
1,XXX,A_100
10,XXX,B_61
100,XXX,D_38
1000,XXX,H_37
10000,XXX,P_28
100000,XXX,AE_14
1000000,XXX,BD_10
10000000,XXX,CF_9
100000000,XXX,DH_8
1000000000,XXX,EJ_6
10000000000,XXX,FN_5
100000000000,XXX,GH_4
1000000000000,XXX,GL_2
10000000000000,XXX,GO_1
1000000000001,XXX,GM_2
10000000000010,XXX,GQ_1
10000000001,XXX,FO_1
10000001,XXX,CG_1
100001,XXX,AD_14
1000010,XXX,BB_11
10000100,XXX,CB_6
100001000,XXX,DC_1
100001001,XXX,DB_5
1000010010,XXX,EG_2
10000100100,XXX,FI_1
1000010011,XXX,EF_3
10000100110,XXX,FF_2
100001001100,XXX,GG_1
10000101,XXX,CC_5
100001010,XXX,DD_4
1000010100,XXX,EH_2
10000101000,XXX,FK_1
10000101001,XXX,FJ_1
1000010101,XXX,EI_2
10000101010,XXX,FL_1
10001,XXX,Q_9
100010,XXX,AF_6
1000100,XXX,BF_5
10001000,XXX,CJ_3
100010000,XXX,DL_2
1000100000,XXX,EN_1
1000101,XXX,BG_1
101,XXX,E_23
1010,XXX,J_19
10100,XXX,S_6
101000,XXX,AJ_4
1010000,XXX,BL_3
10100000,XXX,CR_2
101000000,XXX,DT_1
10101,XXX,R_13
101010,XXX,AH_12
1010100,XXX,BJ_7
10101000,XXX,CN_6
101010000,XXX,DP_4
1010100000,XXX,EP_2
10101000000,XXX,FR_1
1010101,XXX,BK_5
10101010,XXX,CQ_1
1011,XXX,K_4
10110,XXX,T_3
101100,XXX,AL_2
1011000,XXX,BQ_1
11,XXX,C_39
110,XXX,F_28
1100,XXX,L_24
11000,XXX,V_19
110000,XXX,AN_18
1100000,XXX,BR_10
11000000,XXX,CU_4
110000000,XXX,DX_2
1100000000,XXX,FA_1
1100000001,XXX,EZ_1
11000001,XXX,CT_6
110000010,XXX,DW_2
1100000100,XXX,EY_1
110000011,XXX,DV_4
1100000110,XXX,EW_2
11000001100,XXX,GA_1
1100001,XXX,BS_8
11000010,XXX,CV_6
110000100,XXX,DZ_5
1100001000,XXX,FE_2
11000010000,XXX,GE_1
1100001001,XXX,FD_3
11000010010,XXX,GB_2
110000100100,XXX,GJ_1
110000100101,XXX,GK_1
11000010011,XXX,GC_1
11000011,XXX,CW_2
110000110,XXX,EC_1
11001,XXX,W_5
110010,XXX,AQ_2
1100100,XXX,BV_1
1100101,XXX,BW_1
110011,XXX,AP_3
1100110,XXX,BU_1
1101,XXX,M_4
11010,XXX,X_2
110100,XXX,AS_1
111,XXX,G_11
1110,XXX,N_8
11100,XXX,AA_2
111000,XXX,AY_1
111001,XXX,AX_1
11101,XXX,Z_6
111010,XXX,AV_4
1110100,XXX,BX_3
11101000,XXX,DA_1
111011,XXX,AW_2
1110110,XXX,CA_1
1110111,XXX,BZ_1
1111,XXX,O_3
11110,XXX,AC_1
