id,xxx,gene
1,XXX,A_100
10,XXX,B_51
100,XXX,D_45
1000,XXX,H_29
10000,XXX,P_15
100000,XXX,AC_3
1000000,XXX,AZ_2
10000000,XXX,CB_1
1000001,XXX,BA_1
100001,XXX,AB_12
1000010,XXX,AX_10
10000100,XXX,BX_6
100001000,XXX,DG_1
100001001,XXX,DF_5
1000010010,XXX,EK_1
1000010011,XXX,EJ_4
10000100110,XXX,EZ_3
100001001100,XXX,FJ_2
1000010011000,XXX,FV_1
100001001101,XXX,FK_1
10000101,XXX,BY_4
100001010,XXX,DI_2
1000010100,XXX,EO_1
10001,XXX,Q_14
100010,XXX,AD_13
1000100,XXX,BC_3
10001000,XXX,CF_2
100010000,XXX,DL_1
1000101,XXX,BB_10
10001010,XXX,CD_9
100010100,XXX,DJ_8
1000101000,XXX,EP_5
10001010000,XXX,FB_4
100010100000,XXX,FM_1
100010100001,XXX,FL_3
1000101000010,XXX,FY_1
1000101000011,XXX,FX_2
10001010000110,XXX,GH_1
100010101,XXX,DK_1
1001,XXX,I_16
10010,XXX,R_13
100100,XXX,AG_6
1001000,XXX,BF_5
10010000,XXX,CM_2
100100000,XXX,DV_1
100100001,XXX,DW_1
100101,XXX,AF_7
1001010,XXX,BD_4
10010100,XXX,CH_2
100101000,XXX,DO_1
11,XXX,C_49
110,XXX,G_18
1100,XXX,N_17
11000,XXX,Z_14
110000,XXX,AT_11
1100000,XXX,BR_9
11000000,XXX,CZ_7
110000000,XXX,EF_6
1100000000,XXX,EX_5
11000000000,XXX,FH_4
110000000000,XXX,FT_3
1100000000000,XXX,GF_2
11000000000000,XXX,GN_1
1100000000001,XXX,GG_1
110000001,XXX,EG_1
11000001,XXX,DA_2
110000010,XXX,EH_1
1100001,XXX,BS_2
11000010,XXX,DC_1
110001,XXX,AU_3
1100010,XXX,BU_1
11001,XXX,AA_3
110010,XXX,AV_2
1100100,XXX,BW_1
1100101,XXX,BV_1
111,XXX,F_31
1110,XXX,L_28
11100,XXX,V_22
111000,XXX,AO_6
1110000,XXX,BN_4
11100000,XXX,CS_1
11100001,XXX,CR_3
111000010,XXX,EC_1
111000011,XXX,EB_2
1110000110,XXX,EV_1
111001,XXX,AN_16
1110010,XXX,BM_2
11100100,XXX,CQ_1
11100101,XXX,CP_1
1110011,XXX,BL_14
11100110,XXX,CN_12
111001100,XXX,DX_11
1110011000,XXX,ET_10
11100110000,XXX,FF_5
111001100000,XXX,FQ_1
11100110001,XXX,FG_5
111001100010,XXX,FS_2
1110011000100,XXX,GE_1
111001101,XXX,DY_1
11100111,XXX,CO_2
111001110,XXX,EA_1
11101,XXX,W_6
111010,XXX,AP_5
1110100,XXX,BP_3
11101000,XXX,CV_2
111010000,XXX,EE_1
1110101,XXX,BQ_2
11101010,XXX,CX_1
1111,XXX,M_3
11110,XXX,X_2
111100,XXX,AS_1
