id,xxx,gene
1,XXX,A_100
10,XXX,C_24
100,XXX,G_7
1000,XXX,O_1
1001,XXX,N_6
10010,XXX,Z_3
100100,XXX,AT_2
1001000,XXX,BW_1
101,XXX,F_17
1010,XXX,L_16
10100,XXX,X_11
101000,XXX,AQ_4
1010000,XXX,BP_2
10100000,XXX,CT_1
1010001,XXX,BQ_2
10100010,XXX,CV_1
10100011,XXX,CW_1
101001,XXX,AP_7
1010010,XXX,BN_6
10100100,XXX,CS_1
10100101,XXX,CR_5
101001010,XXX,DP_4
1010010100,XXX,EG_1
10101,XXX,Y_5
101010,XXX,AR_3
1010100,XXX,BS_1
101011,XXX,AS_2
1010110,XXX,BU_1
11,XXX,B_76
110,XXX,D_54
1100,XXX,H_50
11000,XXX,P_43
110000,XXX,AB_42
1100000,XXX,AX_21
11000000,XXX,BZ_15
110000000,XXX,CZ_12
1100000000,XXX,DR_9
11000000000,XXX,EH_7
110000000000,XXX,EZ_4
1100000000000,XXX,FN_3
11000000000000,XXX,FW_1
110000000001,XXX,FA_3
1100000000010,XXX,FQ_1
1100000000011,XXX,FP_2
11000000000110,XXX,FY_1
11000000001,XXX,EI_2
110000000010,XXX,FB_1
1100000001,XXX,DS_3
11000000010,XXX,EJ_2
110000000100,XXX,FE_1
11000001,XXX,CA_6
110000010,XXX,DC_2
1100000100,XXX,DY_1
1100001,XXX,AY_21
11000010,XXX,CB_17
110000100,XXX,DD_16
1100001000,XXX,DZ_14
11000010000,XXX,EP_11
110000100000,XXX,FH_10
1100001000000,XXX,FR_7
11000010000000,XXX,FZ_5
110000100000000,XXX,GF_4
1100001000000000,XXX,GL_2
11000010000000000,XXX,GO_1
11000010000000001,XXX,GN_1
1100001000001,XXX,FS_3
11000010000010,XXX,GC_1
110000100001,XXX,FI_1
1100001001,XXX,EA_2
11000010010,XXX,ER_1
11000011,XXX,CC_4
110000110,XXX,DF_3
1100001100,XXX,EB_2
11000011000,XXX,EU_1
1100001101,XXX,EC_1
110000111,XXX,DG_1
11001,XXX,Q_7
110010,XXX,AD_4
1100100,XXX,BA_1
110011,XXX,AE_3
1100110,XXX,BB_2
11001100,XXX,CF_1
1101,XXX,I_4
11010,XXX,R_3
110100,XXX,AF_2
1101000,XXX,BD_1
1101001,XXX,BE_1
111,XXX,E_22
1110,XXX,J_15
11100,XXX,U_6
111000,XXX,AJ_5
1110000,XXX,BH_3
11100000,XXX,CM_1
11100001,XXX,CL_2
111000010,XXX,DN_1
111000011,XXX,DO_1
11101,XXX,T_9
111010,XXX,AH_8
1110100,XXX,BF_6
11101000,XXX,CH_4
111010000,XXX,DJ_3
1110100000,XXX,ED_2
11101000000,XXX,EW_1
1111,XXX,K_7
11110,XXX,V_4
111100,XXX,AL_3
1111000,XXX,BJ_2
11110000,XXX,CP_1
1111001,XXX,BK_1
111101,XXX,AM_1
11111,XXX,W_3
111110,XXX,AN_2
1111100,XXX,BL_1
