id,xxx,gene
1,XXX,A_100
10,XXX,B_65
100,XXX,D_35
1000,XXX,H_34
10000,XXX,P_29
100000,XXX,AB_28
1000000,XXX,AV_25
10000000,XXX,BT_21
100000000,XXX,CW_4
1000000000,XXX,DR_2
10000000000,XXX,EO_1
100000001,XXX,CV_17
1000000010,XXX,DP_12
10000000100,XXX,EJ_8
100000001000,XXX,FD_6
1000000010000,XXX,FP_4
10000000100000,XXX,GD_3
100000001000000,XXX,GN_2
1000000010000000,XXX,GP_1
10000000100001,XXX,GE_1
10000000101,XXX,EK_4
100000001010,XXX,FF_2
1000000010100,XXX,FU_1
1000000011,XXX,DQ_5
10000000110,XXX,EL_4
100000001100,XXX,FI_1
100000001101,XXX,FH_3
1000000011010,XXX,FX_2
10000000110100,XXX,GI_1
1000000011011,XXX,FY_1
10000001,XXX,BU_4
100000010,XXX,CX_3
1000000100,XXX,DT_2
10000001000,XXX,ES_1
1000001,XXX,AW_3
10000010,XXX,BV_2
100000100,XXX,DA_1
10001,XXX,Q_5
100010,XXX,AE_2
1000100,XXX,BA_1
1001,XXX,I_1
101,XXX,E_30
1010,XXX,J_29
10100,XXX,R_24
101000,XXX,AG_5
1010000,XXX,BE_2
10100000,XXX,CG_1
1010001,XXX,BD_3
10100010,XXX,CE_1
101001,XXX,AF_19
1010010,XXX,BB_11
10100100,XXX,BZ_6
101001000,XXX,DB_4
1010010000,XXX,DV_3
10100100000,XXX,ET_2
101001000000,XXX,FK_1
101001000001,XXX,FJ_1
1010010001,XXX,DW_1
10100101,XXX,CA_5
101001010,XXX,DD_4
1010010100,XXX,DZ_2
10100101000,XXX,EV_1
1010010101,XXX,EA_2
10100101010,XXX,EY_1
101001011,XXX,DE_1
1010011,XXX,BC_8
10100110,XXX,CB_5
101001100,XXX,DG_2
1010011000,XXX,EE_1
101001101,XXX,DF_3
1010011010,XXX,EC_1
10101,XXX,S_5
101010,XXX,AH_4
1010100,XXX,BF_3
10101000,XXX,CH_2
101010000,XXX,DL_1
11,XXX,C_35
110,XXX,G_17
1100,XXX,N_10
11000,XXX,X_6
110000,XXX,AN_3
1100000,XXX,BK_1
1100001,XXX,BJ_2
11000010,XXX,CO_1
11000011,XXX,CN_1
110001,XXX,AO_3
1100010,XXX,BM_1
11001,XXX,Y_4
110010,XXX,AQ_1
1101,XXX,O_7
11010,XXX,Z_4
110100,XXX,AR_3
1101000,XXX,BP_2
11010000,XXX,CT_1
1101001,XXX,BQ_1
111,XXX,F_18
1110,XXX,M_3
11100,XXX,V_2
111000,XXX,AM_1
1111,XXX,L_15
11110,XXX,T_14
111100,XXX,AJ_13
1111000,XXX,BH_11
11110000,XXX,CJ_10
111100000,XXX,DN_9
1111000000,XXX,EH_8
11110000000,XXX,FB_6
111100000000,XXX,FL_4
1111000000000,XXX,GA_2
11110000000000,XXX,GL_1
1111000000001,XXX,FZ_2
11110000000010,XXX,GJ_1
111100000001,XXX,FM_2
1111000000010,XXX,GB_1
11110001,XXX,CK_1
11111,XXX,U_1
