id,xxx,gene
1,XXX,A_100
10,XXX,B_70
100,XXX,D_65
1000,XXX,H_59
10000,XXX,P_53
100000,XXX,Z_49
1000000,XXX,AT_41
10000000,XXX,BP_33
100000000,XXX,CO_13
1000000000,XXX,DL_11
10000000000,XXX,DZ_8
100000000000,XXX,EO_1
100000000001,XXX,EN_7
1000000000010,XXX,FE_3
10000000000100,XXX,FR_2
100000000001000,XXX,GE_1
10000000000101,XXX,FS_1
10000000001,XXX,EA_3
100000000010,XXX,EP_2
1000000000100,XXX,FF_1
1000000000101,XXX,FG_1
100000000011,XXX,EQ_1
100000001,XXX,CN_20
1000000010,XXX,DJ_19
10000000100,XXX,DX_14
100000001000,XXX,EJ_10
1000000010000,XXX,EX_9
10000000100000,XXX,FK_3
100000001000000,XXX,FV_2
1000000010000000,XXX,GK_1
10000000100001,XXX,FJ_6
100000001000010,XXX,FU_3
1000000010000100,XXX,GH_2
10000000100001000,XXX,GQ_1
100000001001,XXX,EK_4
1000000010010,XXX,FA_1
10000000101,XXX,DY_5
100000001010,XXX,EL_4
1000000010100,XXX,FB_3
10000000101000,XXX,FN_2
100000001010000,XXX,GA_1
10000001,XXX,BQ_8
100000010,XXX,CP_7
1000000100,XXX,DO_3
10000001000,XXX,EF_2
100000010000,XXX,EU_1
10000001001,XXX,EG_1
1000000101,XXX,DN_4
10000001010,XXX,EE_1
10000001011,XXX,ED_3
100000010110,XXX,ES_1
100000010111,XXX,ER_2
1000000101110,XXX,FI_1
100000011,XXX,CQ_1
1000001,XXX,AU_8
10000010,XXX,BR_6
100000100,XXX,CS_2
1000001000,XXX,DR_1
1000001001,XXX,DS_1
100000101,XXX,CR_4
1000001010,XXX,DP_3
10000010100,XXX,EH_2
100000101000,XXX,EW_1
10000011,XXX,BS_2
100000110,XXX,CT_1
100001,XXX,AA_4
1000010,XXX,AW_2
10000100,XXX,BW_1
10000101,XXX,BV_1
1000011,XXX,AV_2
10000110,XXX,BT_1
10001,XXX,Q_6
100010,XXX,AB_5
1000100,XXX,AX_3
10001000,XXX,BX_2
100010000,XXX,CV_1
1001,XXX,I_6
10010,XXX,S_3
100100,XXX,AG_1
10011,XXX,R_3
100110,XXX,AD_2
1001100,XXX,BA_1
101,XXX,E_5
1010,XXX,J_4
10100,XXX,T_2
101000,XXX,AI_1
10101,XXX,U_2
101010,XXX,AJ_1
11,XXX,C_30
110,XXX,G_2
1100,XXX,O_1
111,XXX,F_28
1110,XXX,M_11
11100,XXX,Y_4
111000,XXX,AS_2
1110000,XXX,BO_1
1111,XXX,L_17
11110,XXX,V_15
111100,XXX,AL_9
1111000,XXX,BD_5
11110000,XXX,CB_3
111100000,XXX,CY_1
11110001,XXX,CC_2
111100010,XXX,CZ_1
1111001,XXX,BE_4
11110010,XXX,CE_2
111100100,XXX,DD_1
11110011,XXX,CD_2
111100110,XXX,DC_1
111101,XXX,AM_6
1111010,XXX,BF_4
11110100,XXX,CF_3
111101000,XXX,DG_1
